"ID","MASTERRECORDID","NAME","TYPE","PARENTID","BILLINGCITY","BILLINGSTATE","BILLINGCOUNTRY","WEBSITE","INDUSTRY","ANNUALREVENUE","OWNERID","CREATEDDATE","CREATEDBYID","STAGE__C","MARKETINGTIER__C","SUB_INDUSTRY__C","TARGET_ACCOUNT__C","MODEL_N_CUSTOMER__C","MARKETING_TARGET__C","STATUS"
"00100000001tVueAAE","","Genentech Inc.","Manufacturer","00100000001tVosAAE","SOUTH SAN FRANCISCO","CA","USA","www.gene.com","Life Sciences","1.3418E10","0050000000720faAAA","2002-03-08T07:28:39.000Z","00500000004cHgyAAE","2 - Pre-qualified","A","Bio-Tech","true","false","Target","Item queried and written successfully"
"00100000001tVufAAE","","Olympus America Inc./Diagnostic Systems Division","Manufacturer","","Melville","NY","USA","www.olympus.com","Life Sciences","8.13E7","00500000006oz7zAAA","2002-03-08T07:28:40.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVukAAE","","eFS Network","Other","","Chicago","IL","USA","www.efsnetwork.com","CPG / Food","5100000.0","00500000004iOowAAE","2002-03-08T07:28:41.000Z","00500000004cHgyAAE","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000001tVuoAAE","","Karl Storz Endoscopy Americas Inc.","Manufacturer","","Culver City","CA","USA","","Life Sciences","7.5E7","005000000071zziAAA","2002-03-08T07:28:42.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVurAAE","","Provision X","Manufacturer","","","","USA","","Life Sciences","0.0","005000000071zziAAA","2002-03-08T07:28:43.000Z","00500000004cHgyAAE","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000001tVwZAAU","","Fort Dodge Animal Health","Manufacturer","001000000031FJZAA2","Fort Dodge","IA","USA","http://www.ahp.com/fortdodge.htm","Life Sciences","5.0E8","005000000071zziAAA","2002-03-08T08:48:56.000Z","00500000004cHgyAAE","0 - Target","","Animal Health","false","false","Target","Item queried and written successfully"
"00100000001tVwbAAE","","Whitehall-Robins Healthcare Inc.","Manufacturer","","Madison","NJ","USA","http://www.healthfront.com","Life Sciences","6.0E8","005000000071zziAAA","2002-03-08T08:48:56.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Disqualified","Item queried and written successfully"
"00100000001tVwgAAE","","Baxter Healthcare Corporation","Manufacturer","00100000001tVtCAAU","DEERFIELD","IL","USA","http://www.baxter.com","Life Sciences","8.1E9","005000000074E1AAAU","2002-03-08T08:48:57.000Z","00500000004cHgyAAE","2 - Pre-qualified","A","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVwhAAE","","Baxter Medication Delivery","Manufacturer","00100000001tVwgAAE","Round Lake","IL","USA","http://www.baxter.com","Life Sciences","1.0E9","005000000074E1AAAU","2002-03-08T08:48:57.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVwiAAE","","Lanxess AG","Manufacturer","","Pittsburgh","PA","USA","www.lanxess.com","Life Sciences","7.9078E9","005000000074nYnAAI","2002-03-08T08:48:57.000Z","00500000004cHgyAAE","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000001tVwkAAE","","Bayer HealthCare Pharmaceuticals","Manufacturer","","Wayne","NJ","USA","www.pharma.bayer.com","Life Sciences","1.7E10","005000000074nYnAAI","2002-03-08T08:48:57.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVwlAAE","","Biogen Idec Inc.","Manufacturer","","WESTON","MA","United States","www.biogen.com","Biotechnology","5.137305E9","005000000074nYnAAI","2002-03-08T08:48:57.000Z","00500000004cHgyAAE","2 - Pre-qualified","B","Bio-Tech","true","false","Target","Item queried and written successfully"
"00100000001tVwnAAE","","SCIMED Inc.","Manufacturer","00100000001tVsMAAU","Osseo","MN","USA","http://www.bsci.com","Life Sciences","5.31E8","005000000071zziAAA","2002-03-08T08:48:58.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Disqualified","Item queried and written successfully"
"00100000001tVwpAAE","","Novartis Vaccines And Diagnostics, Inc","Manufacturer","00100000001tVm6AAE","Cambridge","MA","USA","www.novartisvaccines.com","Life Sciences","1.7234E9","005000000075Jq7AAE","2002-03-08T08:48:58.000Z","00500000004cHgyAAE","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"00100000001tVwqAAE","","Eli Lilly and Co. - Elanco Animal Health Division","Manufacturer","00100000001tVsdAAE","","IN","USA","http://www.elanco.com","Life Sciences","6.5E8","005000000071zziAAA","2002-03-08T08:48:58.000Z","00500000004cHgyAAE","0 - Target","","Animal Health","false","false","Target","Item queried and written successfully"
"00100000001tVwsAAE","","DaVita","Manufacturer","","El Segundo","CA","USA","www.davita.com","Life Sciences","2350000.0","005000000071zziAAA","2002-03-08T08:48:58.000Z","00500000004cHgyAAE","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000001tVwtAAE","","Genzyme Biosurgery","Manufacturer","00100000002nEI4AAM","Cambridge","MA","USA","http://www.genzymebiosurgery.com","Life Sciences","1.45E8","005000000071zziAAA","2002-03-08T08:48:58.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVwwAAE","","DePuy AcroMed Corp.","Manufacturer","001000000024AbEAAU","Warsaw","IN","USA","http://www.depuyacromed.com","Life Sciences","1.01E8","005000000071zziAAA","2002-03-08T08:48:59.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVwxAAE","","DePuy Orthopaedics Inc.","Manufacturer","001000000024AbEAAU","Warsaw","IN","USA","http:www.depuy.com","Life Sciences","2.82E8","005000000075Jq7AAE","2002-03-08T08:48:59.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVwyAAE","","Ethicon Inc.","Manufacturer","00100000001tVsZAAU","New Brunswick","NJ","USA","http://www.ethicon.com","Life Sciences","4.65E8","005000000075Jq7AAE","2002-03-08T08:48:59.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVwzAAE","","Ethicon Endo-Surgery Inc.","Manufacturer","00100000001tVsZAAU","Cincinnati","OH","USA","http://www.ethiconendosurgery.com","Life Sciences","3.59E8","005000000071zziAAA","2002-03-08T08:49:00.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVx0AAE","","Janssen Pharmaceuticals Inc.","Manufacturer","00100000001tVsZAAU","Piscataway","NJ","USA","http://www.us.janssen.com","Life Sciences","2.062E8","005000000075Jq7AAE","2002-03-08T08:49:00.000Z","00500000004cHgyAAE","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"00100000001tVx1AAE","","LifeScan Inc.","Manufacturer","00100000001tVsZAAU","Milpitas","CA","USA","http://www.lifescan.com","Life Sciences","1.004E9","005000000075Jq7AAE","2002-03-08T08:49:00.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVx2AAE","","MedImmune Inc.","Manufacturer","00100000003Y2eeAAC","GAITHERSBURG","MD","USA","http://www.medimmune.com","Life Sciences","1.0543E9","00500000006oz7zAAA","2002-03-08T08:49:00.000Z","00500000004cHgyAAE","2 - Pre-qualified","C","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVx5AAE","","Mylan Inc.","Manufacturer","","Canonsburg","PA","USA","www.mylan.com","Pharmaceuticals - Diversified","6.03309E9","00500000006oz7zAAA","2002-03-08T07:01:30.000Z","00500000004cHgyAAE","0 - Target","B","Pharma","true","false","Target","Item queried and written successfully"
"00100000001tVx7AAE","","Agouron Pharmaceuticals","Manufacturer","00100000004HbvSAAS","San Diego","CA","USA","http://www.agouron.com","Life Sciences","1.537E8","005000000071zziAAA","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVx8AAE","","Pfizer Global Manufacturing","Manufacturer","","Lititz","PA","USA","http://www.pfizer.com","Life Sciences","7.5E8","005000000074E15AAE","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"00100000001tVxAAAU","","R.P. Scherer Corp.","Distributor","00100000001tVsfAAE","Basking Ridge","NJ","USA","www.rpscherer.com","Life Sciences","5.4E8","00500000006oz7zAAA","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Disqualified","Item queried and written successfully"
"00100000001tVxBAAU","","Sanofi-Aventis Inc.","Manufacturer","","New York","NY","USA","http://www.sanofi-synthelabous.com","Life Sciences","1.0118E10","00500000006oz7zAAA","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","1 - Prospect","B","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVxCAAU","","Schering Overseas Ltd","Manufacturer","00100000001tVuKAAU","Kenilworth","NJ","USA","","Life Sciences","9.176E9","005000000074neMAAQ","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","","Pharma","false","false","Target","Item queried and written successfully"
"00100000001tVxDAAU","","Smith & Nephew Inc.","Manufacturer","00100000001tVpPAAU","Largo","FL","USA","http://www.smith-nephew.com","Life Sciences","2400000.0","005000000071zziAAA","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"00100000001tVxFAAU","","Watson Pharmaceuticals","Manufacturer","","Morristown","NJ","USA","Website: www.watsonpharma.com","Life Sciences","2.5355E9","005000000074E15AAE","2002-03-08T08:49:01.000Z","00500000004cHgyAAE","0 - Target","B","Pharma","true","false","Target","Item queried and written successfully"
"00100000001v65YAAQ","","Fresenius Medical Care North America","Manufacturer","00100000001tVlxAAE","Waltham","MA","USA","http://www.fmcna.com","Life Sciences","7.612E9","005000000074E1AAAU","2002-03-27T17:31:28.000Z","00500000004iOhYAAU","0 - Target","","Med Devices","true","false","Target","Item queried and written successfully"
"00100000001w0sqAAA","","Accenture Partners","Systems Integrator","","Robbinsville","NJ","USA","www.accenture.com","Other","","00500000004iOowAAE","2002-04-03T00:09:55.000Z","00500000004cHgyAAE","","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000001w5XnAAI","","Cambridge Technology Partners","Analyst","","Newark","DE","USA","","Not yet named","0.0","00500000006oz7zAAA","2002-04-03T19:35:55.000Z","00500000004cHgyAAE","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000001w9VeAAI","","Quest Diagnostics","Manufacturer","","Teterboro","NJ","USA","http://www.questdiagnostics.com","Life Sciences","3.627E9","00500000006oz7zAAA","2002-04-03T22:13:54.000Z","00500000004iOhYAAU","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"00100000001yma5AAA","","IBM Global Systems","Systems Integrator","","Somers","NY","USA","www.chips.ibm.com","","4.23E8","00500000004iOowAAE","2002-04-22T12:07:32.000Z","00500000004deMFAAY","0 - Target","","Other","false","false","Disqualified","Item queried and written successfully"
"00100000001zNZPAA2","","Respironics Inc.","Manufacturer","","Murrysville","PA","USA","www.respironics.com","Life Sciences","7.59549845E8","005000000074E1AAAU","2002-04-23T17:44:10.000Z","00500000004cHgyAAE","0 - Target","","Med Devices","true","false","Target","Item queried and written successfully"
"00100000001zNZWAA2","","Edwards Lifesciences","Manufacturer","","Irvine","CA","USA","www.edwards.com","Life Sciences","5.4E8","005000000074E1AAAU","2002-04-23T17:44:53.000Z","00500000004cHgyAAE","2 - Pre-qualified","","Med Devices","true","false","Target","Item queried and written successfully"
"001000000021kYKAAY","","Remel Thermo-Fisher Scientific","Manufacturer","00100000001tVjwAAE","Lenexa","KS","USA","www.remel.com","Life Sciences","1.49E8","005000000071zziAAA","2002-05-09T16:25:13.000Z","00500000004iOhYAAU","2 - Pre-qualified","","Med Devices","false","false","Target","Item queried and written successfully"
"001000000022ZGtAAM","","Centerpulse Joint and Fracture Care Division","Manufacturer","00100000001tVuTAAU","Houston","TX","USA","","Life Sciences","2800000.0","005000000071zziAAA","2002-05-15T16:49:57.000Z","00500000004iOhYAAU","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"001000000022mOZAAY","","Abbott Diagnostics Division (ADD)","Manufacturer","00100000001tVsqAAE","Abbott Park","IL","USA","www.abbott.com","Life Sciences","5.0E8","0050000000720faAAA","2002-05-16T22:58:36.000Z","005000000059KJgAAM","0 - Target","","Med Devices","true","true","Target","Item queried and written successfully"
"001000000022nGUAAY","","Hospira","Manufacturer","","Lake Forest","IL","USA","www.hospira.com","Life Sciences","4.0207E9","0050000000720faAAA","2002-05-16T23:07:42.000Z","005000000059KJgAAM","1 - Prospect","","Pharma","true","true","Target","Item queried and written successfully"
"001000000022nGfAAI","","Abbott Pharmaceutical Product Division (PPD)","Manufacturer","00100000001tVsqAAE","North Chicago","IL","USA","http://www.abbott.com","Life Sciences","2.2E10","0050000000720faAAA","2002-05-16T23:09:48.000Z","005000000059KJgAAM","1 - Prospect","A","Pharma","true","true","Target","Item queried and written successfully"
"001000000022nJ4AAI","","Baxter Transfusion Therapy","Manufacturer","00100000001tVwgAAE","Deerfield","IL","USA","http://www.baxterfenwal.com","Life Sciences","7.663E9","005000000071zziAAA","2002-05-16T23:29:49.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Disqualified","Item queried and written successfully"
"001000000022nJNAAY","","Baxter Renal","Manufacturer","00100000001tVwgAAE","Deerfield","IL","USA","http://www.baxter.com","Life Sciences","1.2295E10","005000000074E1AAAU","2002-05-16T23:33:05.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"001000000022nMCAAY","","Johnson and Johnson - Consumer Division","Manufacturer","00100000001tVsZAAU","New Brunswick","NJ","USA","http://www.jnj.com","Life Sciences","3.3004E10","005000000075Jq7AAE","2002-05-17T00:05:55.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"001000000022nPDAAY","","Merck & Co. Inc. - Vaccine Division","Manufacturer","00100000001tVsGAAU","Whitehouse Station","NJ","USA","http://www.merck.com","Life Sciences","1.716E9","005000000074neMAAQ","2002-05-17T00:36:38.000Z","005000000059KJgAAM","0 - Target","","Pharma","true","false","Target","Item queried and written successfully"
"001000000022rOIAAY","","Alaris Medical Inc.","Manufacturer","00100000001tVsfAAE","San Diego","CA","USA","http://www.alarismed.com","Life Sciences","5.33E8","005000000074E1AAAU","2002-05-17T21:16:57.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Target","Item queried and written successfully"
"001000000022rQQAAY","","ConMed Corporation","Manufacturer","","Utica","NY","USA","www.conmed.com","Life Sciences","7.35943E8","005000000074nYnAAI","2002-05-17T21:31:21.000Z","005000000059KJgAAM","4 - Defined","","Med Devices","true","true","Target","Item queried and written successfully"
"001000000022rSyAAI","","Viasys Healthcare Inc.","Manufacturer","00100000001tVsfAAE","Conshohocken","PA","USA","http:www.viasyshealthcare.com","Life Sciences","3.58E8","005000000071zziAAA","2002-05-17T21:58:26.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Disqualified","Item queried and written successfully"
"001000000023GXkAAM","","Vistakon","Manufacturer","00100000001tVsZAAU","Jacksonville","FL","USA","http://www.jnjvision.com/about/about_vistakon.html","Life Sciences","1.0E9","005000000075Jq7AAE","2002-05-21T23:18:18.000Z","005000000059KJgAAM","0 - Target","","Med Devices","false","false","Disqualified","Item queried and written successfully"
